aX,aY,aZ,gX,gY,gZ
0.043,-0.337,1.154,12.39,-35.156,-7.996
0.017,-0.331,1.156,7.507,-32.288,-7.996
0.003,-0.332,1.142,3.967,-22.461,-6.897
0,-0.333,1.115,1.16,-9.216,-4.883
0.005,-0.338,1.073,-0.305,3.296,-2.563
0.011,-0.338,1.035,-0.366,13.55,-0.244
0.018,-0.333,1.004,0.305,19.409,1.648
0.021,-0.331,0.985,1.648,20.691,1.648
0.025,-0.332,0.968,2.93,18.005,0.488
0.028,-0.333,0.958,4.333,13,-0.793
0.029,-0.332,0.959,5.798,7.751,-1.526
0.029,-0.333,0.966,6.592,3.601,-1.831
0.029,-0.336,0.976,6.409,0.854,-1.892
0.027,-0.336,0.981,5.371,-0.671,-2.563
0.028,-0.335,0.982,4.272,-0.549,-2.747
0.028,-0.335,0.976,2.991,0.732,-2.502
0.028,-0.332,0.968,1.526,2.991,-2.197
0.032,-0.332,0.96,0,5.188,-2.38
0.039,-0.334,0.949,-1.16,6.714,-2.502
0.049,-0.34,0.948,-1.16,7.385,-2.014
0.052,-0.339,0.962,1.16,7.08,-1.099
0.058,-0.334,0.973,3.601,6.165,-0.977
0.066,-0.33,0.982,4.578,4.822,-1.404
0.07,-0.332,0.997,4.333,3.052,-1.953
0.071,-0.338,1.013,4.028,0.305,-2.258
0.074,-0.347,1.039,3.723,-1.892,-2.441
0.076,-0.362,1.07,3.662,-2.258,-2.197
0.082,-0.375,1.102,3.906,-1.404,-1.282
0.085,-0.386,1.136,3.784,1.831,0.732
0.083,-0.393,1.169,3.296,6.226,2.991
0.082,-0.39,1.194,2.014,10.498,4.456
0.089,-0.396,1.208,-0.793,14.648,4.944
0.097,-0.408,1.208,-2.197,18.066,5.798
0.114,-0.419,1.218,-2.319,20.874,8.667
0.122,-0.443,1.228,-0.916,22.461,12.39
0.119,-0.465,1.259,2.014,21.973,16.357
0.106,-0.47,1.31,5.188,19.226,19.287
0.088,-0.483,1.37,5.676,15.259,18.188
0.077,-0.498,1.423,4.456,12.695,13.55
0.07,-0.515,1.482,0.244,13.184,8.179
0.078,-0.529,1.519,-8.301,18.127,4.089
0.1,-0.564,1.52,-19.836,26.367,1.648
0.13,-0.607,1.485,-30.029,33.142,2.991
0.148,-0.611,1.446,-35.95,37.476,11.414
0.152,-0.608,1.424,-38.879,43.396,23.376
0.14,-0.589,1.417,-38.147,52.307,34.302
0.261,1.035,-1.812,-251.221,97.473,63.66
0.249,1.128,-2.069,-223.022,124.39,77.759
0.225,1.236,-2.209,-179.687,138.916,93.384
0.224,1.339,-2.144,-120.483,128.418,103.455
0.228,1.382,-1.901,-51.575,86.243,92.773
0.208,1.293,-1.548,16.052,20.264,60.425
0.172,1.116,-1.146,74.89,-48.767,20.691
0.134,0.895,-0.724,118.713,-106.812,-9.521
0.084,0.729,-0.345,148.071,-142.883,-24.963
0.055,0.64,0.006,162.354,-156.982,-28.992
0.042,0.586,0.286,165.405,-153.503,-28.381
0.03,0.551,0.484,160.522,-136.536,-24.78
0.023,0.541,0.606,150.574,-111.145,-17.151
0.016,0.543,0.666,139.038,-81.543,-6.042
0.013,0.559,0.681,129.333,-51.636,5.432
0.01,0.582,0.653,122.925,-25.94,14.526
0.004,0.589,0.61,118.774,-7.141,18.494
0.013,0.587,0.554,117.554,4.456,17.639
0.04,0.572,0.498,119.507,10.315,14.038
0.057,0.539,0.473,123.718,11.963,10.437
0.071,0.504,0.465,129.944,12.634,6.531
0.109,0.466,0.499,137.085,6.714,1.465
0.122,0.426,0.527,141.052,-1.16,-4.456
0.136,0.402,0.535,142.212,-5.249,-10.925
0.144,0.368,0.54,142.517,-7.629,-16.541
0.154,0.332,0.553,141.663,-7.568,-21.484
0.175,0.29,0.556,140.625,-7.996,-27.283
0.193,0.221,0.565,139.038,-11.353,-34.363
0.237,0.139,0.553,139.709,-20.02,-41.077
0.267,0.075,0.536,144.409,-33.691,-42.603
0.264,0.035,0.553,152.71,-46.936,-34.485
0.237,0.004,0.599,162.354,-54.077,-23.132
0.202,-0.027,0.647,171.936,-53.711,-14.038
0.186,-0.056,0.704,178.406,-46.753,-8.85
0.179,-0.106,0.777,180.115,-36.011,-7.202
0.177,-0.156,0.833,181.458,-29.175,-11.414
0.18,-0.19,0.888,179.687,-32.104,-19.958
0.187,-0.253,0.925,174.255,-40.161,-29.236
0.19,-0.328,0.951,169.922,-51.575,-36.865
0.207,-0.384,0.963,167.297,-66.101,-39.795
0.204,-0.385,0.982,165.71,-78.003,-32.776
0.182,-0.383,1.001,163.147,-80.933,-20.142
0.148,-0.385,1.002,160.645,-75.195,-8.179
0.113,-0.374,1.003,159.607,-66.223,0.244
0.082,-0.371,1.001,157.471,-54.565,6.409
0.056,-0.402,1.014,153.076,-41.321,9.094
0.037,-0.441,1.034,149.292,-32.349,5.615
0.03,-0.469,1.064,142.7,-33.63,-2.747
0.037,-0.509,1.077,133.85,-43.762,-12.207
0.051,-0.554,1.084,125.793,-56.946,-19.409
0.047,-0.579,1.114,119.934,-72.327,-20.691
0.03,-0.562,1.136,114.807,-82.275,-17.7
0.018,-0.581,1.158,104.797,-87.891,-12.39
0.021,-0.584,1.201,94.238,-89.111,-4.639
0.007,-0.547,1.213,92.529,-84.167,1.648
-0.023,-0.534,1.22,89.722,-72.449,8.362
-0.039,-0.518,1.202,84.961,-56.702,12.695
-0.033,-0.531,1.19,79.468,-42.419,15.137
-0.042,-0.582,1.184,75.5,-33.63,14.099
-0.043,-0.613,1.193,72.205,-36.499,11.047
-0.045,-0.625,1.2,68.115,-48.584,7.202
-0.059,-0.635,1.23,65.125,-61.218,6.653
-0.09,-0.62,1.269,63.66,-69.458,9.46
-0.118,-0.595,1.311,62.073,-69.824,13
-0.14,-0.568,1.337,58.899,-62.561,15.686
-0.153,-0.541,1.337,53.101,-49.683,18.005
-0.158,-0.514,1.315,46.57,-33.02,19.531
-0.152,-0.497,1.276,41.138,-14.404,20.691
-0.137,-0.488,1.222,37.476,4.028,21.729
-0.118,-0.495,1.167,35.034,20.142,22.766
-0.102,-0.508,1.124,33.508,30.762,23.254
-0.088,-0.525,1.094,32.837,33.875,21.79
-0.077,-0.544,1.083,32.471,29.297,18.311
-0.072,-0.567,1.091,32.471,18.86,12.695
-0.073,-0.582,1.107,31.982,5.31,6.836
-0.08,-0.597,1.133,30.151,-6.897,2.136
-0.086,-0.603,1.159,25.879,-15.625,-0.671
-0.095,-0.597,1.174,19.653,-19.226,-1.465
-0.102,-0.589,1.174,13.245,-17.151,-1.221
-0.106,-0.582,1.158,7.019,-10.254,-0.305
-0.103,-0.565,1.128,2.197,-1.16,1.404
-0.097,-0.555,1.087,-1.953,8.972,3.113
-0.088,-0.55,1.041,-4.883,18.005,4.028
-0.073,-0.544,0.999,-6.165,24.902,5.066
-0.062,-0.535,0.967,-6.226,29.785,6.042
-0.054,-0.523,0.944,-5.981,31.433,6.226
-0.046,-0.51,0.921,-5.859,30.396,4.7
-0.037,-0.506,0.903,-5.981,28.137,2.502
-0.03,-0.503,0.891,-5.737,24.658,0.183
-0.021,-0.498,0.883,-5.981,20.935,-1.831
-0.019,-0.492,0.876,-6.348,17.944,-3.723
-0.013,-0.496,0.871,-6.409,15.991,-5.432
-0.005,-0.497,0.856,-6.042,14.954,-6.653
0.002,-0.495,0.848,-5.066,14.709,-6.348
0.009,-0.492,0.844,-4.456,14.771,-5.127
0.016,-0.502,0.848,-3.357,14.648,-4.028
0.02,-0.508,0.863,-1.77,14.282,-2.625
0.029,-0.508,0.888,-1.221,13.245,-1.831
0.036,-0.51,0.905,-1.587,12.756,-2.014
0.043,-0.522,0.922,-1.953,12.146,-2.563
0.055,-0.528,0.937,-3.113,9.705,-2.93
0.061,-0.534,0.952,-4.211,7.324,-2.441
0.056,-0.545,0.976,-3.906,5.493,-1.16
0.049,-0.551,1.011,-2.197,5.249,0.427
0.04,-0.562,1.051,-0.061,8.179,2.136
0.036,-0.574,1.092,1.526,13.672,3.296
0.041,-0.596,1.127,2.258,20.02,3.784
0.051,-0.63,1.16,2.319,26.184,4.578
0.051,-0.654,1.2,3.235,30.579,6.409
0.053,-0.675,1.248,4.089,35.583,8.667
0.057,-0.705,1.29,4.333,43.396,11.292
0.07,-0.73,1.328,4.639,54.81,14.771
0.088,-0.736,1.358,4.7,70.313,20.935
0.111,-0.736,1.383,3.113,90.576,29.297
0.134,-0.756,1.392,0,114.136,37.231
0.171,-0.772,1.384,-3.845,135.193,43.64
0.221,-0.802,1.365,-10.071,150.208,48.584
0.252,-0.873,1.34,-15.991,158.325,52.063
0.295,-0.882,1.325,-17.578,161.011,56.641
0.359,-0.888,1.339,-23.804,170.593,68.542
0.397,-0.886,1.331,-29.846,176.392,73.242
0.427,-0.881,1.308,-38.879,179.199,77.332
0.458,-0.903,1.267,-48.767,179.932,81.909
0.476,-0.928,1.223,-58.228,180.115,85.938
0.502,-0.892,1.18,-67.81,178.101,89.417
0.526,-0.893,1.129,-80.017,172.241,92.163
0.552,-0.893,1.048,-93.872,158.447,91.736
0.574,-0.909,0.997,-111.572,132.507,86.67
0.578,-0.972,0.961,-127.625,95.703,78.125
0.558,-0.953,0.954,-138.733,55.237,66.467
0.523,-0.917,1.003,-150.391,21.973,55.115
0.468,-0.913,1.03,-160.156,2.93,43.762
0.425,-0.895,1.042,-169.556,-3.113,34.18
0.395,-0.944,1.053,-181.763,-0.549,29.236
0.374,-0.973,1.029,-191.284,5.798,26.672
0.345,-0.969,1.024,-199.036,9.888,28.931
0.296,-0.927,1.01,-207.764,17.212,36.56
0.258,-0.93,0.965,-217.407,32.959,46.814
0.224,-0.887,0.877,-224.792,53.04,58.289
0.207,-0.846,0.785,-232.483,71.533,72.937
0.186,-0.819,0.658,-238.403,89.233,90.576
0.189,-0.728,0.537,-237.732,104.919,111.938
0.189,-0.634,0.454,-236.938,115.967,135.132
0.157,-0.53,0.345,-240.234,120.361,154.602
0.121,-0.385,0.212,-245.483,118.408,171.387
0.048,-0.216,0.062,-250.427,117.004,187.256
-0.02,-0.03,-0.09,-252.991,123.169,202.515
-0.107,0.141,-0.28,-254.395,138.672,216.125
-0.187,0.324,-0.526,-254.883,159.241,226.135
-0.233,0.605,-0.829,-256.653,178.162,236.694
-0.439,0.831,-1.155,-262.085,187.683,253.662
-0.828,1.043,-1.464,-263.672,195.923,274.353
-1.229,1.28,-1.731,-255.554,206.726,297.974
-1.455,1.485,-1.896,-240.54,210.815,310.608
-1.459,1.685,-1.938,-221.924,184.753,282.043
-1.309,1.988,-1.955,-189.026,119.995,197.937
-0.993,2.122,-1.835,-124.695,41.87,78.43
-0.647,1.752,-1.572,-32.349,-32.41,-43.518
-0.349,1.226,-1.199,59.753,-87.952,-125.183
-0.084,0.862,-0.736,123.535,-124.817,-153.198
0.075,0.675,-0.349,161.743,-149.719,-152.527
0.142,0.599,-0.015,180.664,-160.767,-145.996
0.157,0.534,0.258,185.486,-157.898,-143.738
0.181,0.494,0.445,180.786,-141.541,-140.503
0.192,0.479,0.563,167.786,-116.76,-132.568
0.21,0.493,0.62,150.635,-92.041,-119.995
0.202,0.526,0.627,133.85,-65.491,-104.736
0.183,0.562,0.59,120.789,-39.246,-87.219
0.156,0.582,0.527,112.122,-11.963,-71.594
0.162,0.601,0.458,109.253,13.733,-61.218
0.182,0.596,0.388,111.084,32.349,-60.852
0.22,0.574,0.33,114.563,38.025,-68.726
0.269,0.531,0.282,115.967,31.128,-79.956
0.317,0.474,0.253,114.807,13.55,-92.041
0.354,0.432,0.258,112.122,-12.268,-105.347
0.369,0.392,0.264,107.971,-40.955,-118.408
0.375,0.341,0.272,104.37,-65.369,-128.296
0.374,0.3,0.29,103.943,-82.153,-134.094
0.365,0.263,0.316,105.591,-91.37,-136.841
0.351,0.219,0.325,106.995,-93.018,-136.719
0.352,0.174,0.316,108.459,-88.013,-132.996
0.354,0.107,0.307,108.826,-81.238,-127.38
0.371,0.018,0.318,109.558,-77.209,-123.657
0.403,-0.061,0.349,111.145,-80.139,-124.023
0.415,-0.138,0.397,112.183,-89.6,-127.563
0.439,-0.223,0.441,113.647,-100.769,-131.775
0.456,-0.3,0.491,116.272,-113.098,-134.705
0.479,-0.356,0.555,118.164,-125.183,-130.981
0.498,-0.407,0.626,118.591,-134.338,-121.765
0.486,-0.453,0.69,117.676,-141.479,-110.657
0.471,-0.469,0.744,117.371,-150.208,-99.243
0.427,-0.466,0.784,117.249,-155.518,-89.539
0.389,-0.494,0.819,117.493,-154.175,-81.238
0.351,-0.546,0.857,121.948,-148.987,-76.355
0.321,-0.57,0.914,128.906,-146.118,-74.524
0.302,-0.586,0.97,132.507,-146.362,-73.914
0.284,-0.623,1.008,132.507,-149.17,-72.571
0.267,-0.689,1.057,128.174,-155.029,-72.083
0.233,-0.719,1.121,121.338,-164.551,-72.876
0.194,-0.696,1.187,114.624,-172.363,-71.106
0.157,-0.698,1.237,110.718,-169.617,-66.833
0.123,-0.733,1.282,110.779,-155.151,-61.829
0.12,-0.743,1.326,113.586,-134.46,-54.199
0.14,-0.735,1.355,115.723,-114.929,-40.527
0.145,-0.754,1.365,118.042,-90.759,-24.902
0.159,-0.767,1.38,116.638,-70.435,-10.803
0.165,-0.749,1.392,110.107,-59.998,-0.183
0.151,-0.755,1.407,97.107,-55.481,4.639
0.13,-0.731,1.415,90.515,-56.58,8.423
0.119,-0.705,1.426,85.449,-60.852,5.127
0.105,-0.658,1.427,74.463,-65.063,-1.587
0.064,-0.664,1.428,58.533,-68.726,-7.996
0.077,-0.55,1.36,40.649,-72.144,-9.827
0.052,-0.623,1.422,8.972,-76.477,-15.93
0.026,-0.578,1.37,0,-73.853,-17.944
0.036,-0.571,1.348,3.235,-61.401,-13.55
0.042,-0.595,1.338,1.038,-50.537,-9.827
0.05,-0.418,1.248,8.667,-39.307,-3.174
0.029,-0.72,1.296,20.325,-35.828,-10.437
-0.019,-0.646,1.316,10.925,-36.987,-8.179
0.026,-0.564,1.29,12.207,-23.254,7.446
0.024,-0.528,1.269,8.24,-17.151,11.536
0.004,-0.527,1.236,4.211,-15.564,9.277
-0.005,-0.505,1.216,-2.014,-15.442,6.47
-0.008,-0.482,1.189,-10.132,-14.221,4.7
-0.004,-0.501,1.129,-15.93,-11.658,2.014
-0.008,-0.464,0.985,-20.569,-9.033,0.61
-0.042,-0.463,1.085,-29.114,-6.165,0.244
-0.016,-0.452,1.01,-23.01,4.761,7.874
-0.02,-0.396,0.964,-19.897,11.536,12.573
-0.022,-0.373,0.935,-17.334,16.785,11.597
-0.009,-0.416,0.895,-17.212,19.714,5.615
-0.031,-0.464,0.913,-17.273,19.958,0.61
0.002,-0.434,0.869,-8.545,22.827,6.897
0.006,-0.392,0.86,-5.92,22.461,10.498
-0.003,-0.378,0.836,-3.418,21.362,10.01
-0.006,-0.38,0.821,-1.892,19.592,6.714
0.002,-0.381,0.813,-1.648,18.372,3.967
-0.203,0.966,-2.025,-168.701,193.97,84.961
-0.212,1.062,-2.215,-130.188,207.336,87.83
-0.192,1.083,-2.264,-95.276,210.999,94.36
-0.126,1.135,-2.202,-56.58,180.969,94.543
-0.028,1.173,-1.985,-12.756,112.427,80.383
0.037,1.119,-1.651,36.011,18.494,51.025
0.084,0.998,-1.253,84.351,-75.378,18.555
0.104,0.838,-0.848,123.535,-149.17,-5.554
0.102,0.707,-0.471,151.367,-194.641,-18.799
0.103,0.626,-0.154,167.175,-210.693,-22.827
0.102,0.606,0.092,170.593,-205.139,-22.339
0.1,0.603,0.275,167.175,-187.195,-20.508
0.108,0.616,0.38,160.217,-162.476,-17.944
0.123,0.622,0.405,150.879,-135.803,-13.428
0.127,0.637,0.384,141.113,-111.267,-5.981
0.123,0.639,0.337,135.437,-91.003,1.648
0.123,0.627,0.299,136.292,-75.439,7.751
0.116,0.611,0.291,142.334,-65.552,10.742
0.115,0.57,0.309,149.658,-60.425,8.728
0.137,0.532,0.337,155.823,-60.425,1.099
0.164,0.489,0.364,158.02,-66.467,-10.132
0.186,0.433,0.38,157.288,-76.477,-22.034
0.216,0.37,0.399,155.884,-88.013,-30.396
0.241,0.309,0.418,154.297,-99.731,-33.508
0.254,0.259,0.433,155.09,-109.253,-32.043
0.252,0.215,0.447,159.302,-115.234,-26.184
0.24,0.173,0.471,164.368,-115.234,-16.541
0.225,0.12,0.501,169.189,-109.009,-5.981
0.211,0.074,0.546,175.171,-99.487,2.136
0.203,0.026,0.594,181.824,-92.529,6.836
0.198,-0.043,0.651,186.584,-89.172,7.812
0.198,-0.097,0.705,189.392,-92.285,4.944
0.187,-0.127,0.754,190.063,-100.708,1.648
0.186,-0.173,0.796,187.927,-107.117,0.122
0.182,-0.216,0.828,185.669,-108.582,3.113
0.178,-0.239,0.863,186.462,-103.088,10.193
0.17,-0.286,0.907,189.331,-93.567,19.409
0.136,-0.337,0.957,193.726,-82.031,28.87
0.109,-0.35,0.999,197.998,-70.19,36.072
0.101,-0.336,1.026,198.792,-57.495,41.382
0.094,-0.339,1.035,197.754,-44.922,45.349
0.083,-0.371,1.032,193.97,-31.555,47.058
0.075,-0.411,1.022,188.232,-22.949,46.143
0.065,-0.428,1.03,181.58,-25.085,42.664
0.047,-0.471,1.049,175.354,-36.133,35.828
0.024,-0.531,1.077,171.814,-52.856,25.146
0.003,-0.579,1.112,171.204,-74.951,11.108
-0.001,-0.621,1.162,168.823,-98.755,-1.038
-0.021,-0.668,1.221,167.969,-119.141,-6.348
-0.055,-0.681,1.295,166.626,-126.648,-6.226
-0.065,-0.659,1.377,160.828,-120.361,-1.892
-0.072,-0.647,1.427,151.55,-100.891,4.7
-0.064,-0.628,1.43,140.076,-71.411,11.78
-0.044,-0.638,1.387,126.953,-39.368,19.348
-0.032,-0.648,1.322,113.647,-13.184,27.71
-0.018,-0.669,1.268,101.074,2.563,35.767
-0.011,-0.715,1.227,91.003,5.92,40.588
-0.033,-0.765,1.227,82.581,-5.188,39.429
-0.041,-0.696,1.27,77.148,-25.391,31.86
-0.064,-0.676,1.298,73.608,-43.274,23.987
-0.089,-0.665,1.33,69.336,-53.101,16.479
-0.088,-0.648,1.357,64.636,-57.556,9.399
-0.083,-0.644,1.371,57.8,-54.871,5.798
-0.082,-0.633,1.354,49.988,-46.814,6.897
-0.077,-0.62,1.317,42.236,-35.095,12.268
-0.073,-0.603,1.269,34.485,-19.409,18.982
-0.068,-0.588,1.217,27.71,-3.235,25.085
-0.065,-0.599,1.161,23.254,8.057,28.625
-0.064,-0.607,1.126,19.409,10.315,29.358
-0.071,-0.597,1.107,15.808,2.747,26.489
-0.077,-0.585,1.097,12.939,-9.583,20.508
-0.082,-0.584,1.099,10.742,-23.071,12.573
-0.09,-0.574,1.103,7.69,-34.363,4.761
-0.1,-0.567,1.099,4.395,-39.917,-1.16
-0.104,-0.558,1.093,1.221,-37.964,-4.089
-0.101,-0.552,1.085,-0.977,-29.236,-4.456
-0.092,-0.546,1.072,-3.052,-16.846,-2.625
-0.081,-0.534,1.042,-5.676,-4.272,0
-0.07,-0.523,1.001,-8.362,6.958,3.235
-0.062,-0.511,0.948,-9.521,16.113,6.165
-0.057,-0.502,0.894,-9.277,20.996,8.057
-0.076,-0.497,0.856,-8.85,23.437,5.981
-0.066,-0.488,0.834,-7.751,18.494,4.395
-0.067,-0.497,0.816,-5.981,10.681,1.465
-0.065,-0.493,0.805,-4.7,3.357,-1.648
0.003,-0.485,0.778,-2.869,-1.587,-2.93
-0.015,-0.485,0.742,1.404,11.658,-4.761
-0.01,-0.483,0.755,4.028,20.081,-3.479
0.036,-0.501,0.779,4.578,5.127,0.671
0.01,-0.506,0.794,-2.93,-4.639,5.432
-0.017,-0.509,0.788,-8.545,-16.663,4.822
-0.047,-0.504,0.792,-9.521,-29.114,1.099
-0.08,-0.495,0.805,-7.324,-35.645,-3.296
-0.099,-0.491,0.835,-4.578,-35.583,-5.798
-0.111,-0.494,0.863,-1.831,-31.555,-7.263
-0.127,-0.499,0.883,1.221,-25.635,-8.911
-0.139,-0.504,0.897,4.761,-19.531,-9.338
-0.113,-0.508,0.918,8.789,-13.428,-7.507
-0.141,-0.531,0.918,11.536,-5.554,-6.287
-0.128,-0.533,0.921,11.23,0.488,-4.517
-0.117,-0.534,0.921,9.949,2.991,-2.563
-0.102,-0.532,0.91,9.033,5.859,-1.221
-0.109,-0.541,0.923,6.836,7.141,-1.343
-0.088,-0.522,0.939,3.784,5.981,-0.916
-0.1,-0.516,0.94,1.648,5.371,-1.099
-0.085,-0.507,0.934,-0.122,5.188,-1.587
-0.085,-0.506,0.922,-0.366,7.568,-1.648
-0.069,-0.504,0.912,-0.183,12.695,-1.221
-0.067,-0.506,0.897,0.61,18.372,-1.709
-0.057,-0.497,0.88,2.136,23.926,-1.953
-0.024,-0.481,0.876,5.005,29.48,0.061
0.011,-0.469,0.852,9.399,32.043,10.681
0.004,-0.479,0.827,14.099,31.372,17.517
0.027,-0.478,0.826,15.076,28.137,15.625
-0.02,-0.469,0.826,14.465,23.804,9.705
-0.04,-0.456,0.829,16.113,18.799,3.174
-0.069,-0.443,0.832,18.738,12.024,0.61
-0.096,-0.464,0.853,19.836,7.996,8.362
-0.069,-0.492,0.827,26.062,6.714,11.536
0.222,2.167,-0.545,-139.038,73.608,175.598
0.32,2.343,-0.397,-102.722,67.993,170.776
0.445,2.386,-0.15,-64.941,55.969,151.367
0.534,2.282,0.073,-19.775,45.044,108.215
0.575,2.014,0.185,31.494,33.386,45.105
0.537,1.653,0.207,86.182,14.16,-18.86
0.453,1.239,0.256,131.226,-19.226,-68.298
0.375,0.876,0.291,166.626,-56.274,-100.342
0.28,0.566,0.313,188.965,-83.008,-120.972
0.198,0.304,0.353,192.078,-96.802,-131.836
0.139,0.104,0.43,178.284,-99.609,-133.789
0.104,-0.009,0.524,158.264,-96.13,-125
0.082,-0.038,0.62,137.39,-89.05,-107.056
0.059,0.006,0.694,120.789,-81.543,-85.144
0.043,0.075,0.748,110.046,-76.843,-64.697
0.043,0.141,0.773,105.225,-70.984,-50.659
0.041,0.194,0.781,105.103,-62.744,-42.725
0.064,0.22,0.782,109.497,-53.833,-41.931
0.079,0.196,0.783,117.004,-45.288,-47.058
0.073,0.128,0.768,126.038,-38.574,-55.481
0.078,0.019,0.748,134.827,-32.654,-63.965
0.067,-0.095,0.73,139.893,-26.733,-69.763
0.054,-0.188,0.711,140.686,-19.653,-70.801
0.053,-0.238,0.687,138.489,-13.184,-65.369
0.081,-0.258,0.659,135.01,-4.639,-52.979
0.107,-0.257,0.649,130.188,6.958,-38.33
0.135,-0.237,0.638,126.953,18.921,-26.428
0.195,-0.215,0.621,127.625,26.917,-18.86
0.266,-0.225,0.621,132.08,28.992,-15.381
0.313,-0.28,0.634,142.822,24.231,-15.808
0.324,-0.373,0.641,157.898,13.611,-18.616
0.323,-0.485,0.637,172.058,-0.549,-21.057
0.316,-0.589,0.625,180.603,-13.855,-22.034
0.305,-0.667,0.604,181.152,-23.254,-22.705
0.303,-0.724,0.589,174.194,-28.32,-23.743
0.287,-0.749,0.586,164.795,-31.494,-26.428
0.266,-0.753,0.594,154.602,-32.532,-34.058
0.263,-0.743,0.598,140.32,-35.278,-37.72
0.268,-0.742,0.619,132.507,-39.307,-46.021
0.25,-0.74,0.626,132.507,-44.312,-58.105
0.238,-0.746,0.614,134.277,-49.133,-67.688
0.239,-0.811,0.606,137.268,-53.833,-73.303
0.209,-0.9,0.602,143.677,-60.669,-73.059
0.154,-0.965,0.584,147.095,-69.092,-66.467
0.107,-0.982,0.572,142.212,-74.158,-56.58
0.077,-0.975,0.575,132.446,-69.458,-44.8
0.062,-0.956,0.604,115.234,-68.298,-29.175
0.076,-0.945,0.607,111.633,-64.88,-15.076
0.069,-0.947,0.586,113.647,-53.833,-9.644
0.075,-0.958,0.584,112.854,-42.297,-12.329
0.089,-0.984,0.599,111.084,-34.302,-17.639
0.095,-1.007,0.606,111.877,-31.799,-23.376
0.092,-1.048,0.601,113.464,-33.63,-29.968
0.073,-1.077,0.591,113.281,-36.865,-33.63
0.052,-1.096,0.6,108.948,-38.635,-30.457
0.027,-1.073,0.605,102.112,-40.344,-20.691
0.016,-1.031,0.594,97.595,-36.011,-8.24
0.006,-0.992,0.565,94.36,-28.137,1.465
0.014,-0.974,0.53,91.797,-20.935,7.629
0.045,-0.997,0.501,90.454,-17.578,8.667
0.068,-1.058,0.488,90.881,-19.653,2.563
0.084,-1.152,0.5,89.294,-27.405,-9.216
0.075,-1.245,0.521,86.304,-41.077,-22.644
0.046,-1.319,0.543,80.994,-54.077,-36.377
-0.007,-1.357,0.578,70.618,-64.575,-46.082
-0.059,-1.349,0.613,59.387,-68.298,-49.683
-0.115,-1.303,0.64,49.011,-65.613,-47.302
-0.156,-1.24,0.665,39.124,-60.852,-40.283
-0.178,-1.169,0.67,34.058,-54.26,-28.076
-0.189,-1.104,0.644,35.522,-39.856,-14.404
-0.182,-1.056,0.61,35.828,-23.987,-1.709
-0.154,-1.028,0.575,36.865,-11.414,9.338
-0.123,-1.026,0.531,38.635,-3.479,16.113
-0.097,-1.05,0.497,41.138,-0.366,16.907
-0.083,-1.082,0.488,43.03,-0.305,12.512
-0.072,-1.114,0.486,43.091,-1.648,5.31
-0.061,-1.154,0.488,41.809,-3.357,-1.099
-0.066,-1.181,0.487,37.72,-6.226,-6.226
-0.074,-1.182,0.487,30.457,-11.047,-10.742
-0.08,-1.158,0.484,24.475,-12.695,-12.695
-0.091,-1.123,0.474,20.63,-7.812,-10.864
-0.098,-1.087,0.455,16.113,-2.441,-5.92
-0.094,-1.061,0.443,11.23,0.977,0.244
-0.084,-1.035,0.432,8.85,4.7,6.348
-0.073,-1.013,0.417,8.179,7.996,10.864
-0.056,-1,0.4,9.338,10.681,13.245
-0.041,-0.996,0.388,10.62,11.902,14.038
-0.028,-1,0.375,11.23,11.963,13.123
-0.016,-1.003,0.366,10.315,10.864,10.437
-0.01,-1.008,0.367,8.728,9.399,6.836
-0.014,-1.009,0.373,6.958,7.996,3.052
-0.02,-1.005,0.377,5.371,6.897,-0.122
-0.025,-1,0.38,4.272,6.897,-1.099
-0.029,-0.993,0.377,2.808,7.874,-0.549
-0.027,-0.986,0.375,1.648,9.338,1.282
-0.024,-0.976,0.375,1.526,10.681,3.296
-0.016,-0.964,0.369,1.831,12.207,5.066
-0.004,-0.96,0.363,2.625,13.184,6.592
0.007,-0.965,0.357,3.54,13.672,7.202
0.018,-0.972,0.35,4.089,13.123,7.202
0.027,-0.982,0.351,3.723,11.841,6.104
0.032,-0.988,0.361,2.93,10.559,5.066
0.03,-0.989,0.371,2.014,9.705,4.7
0.029,-0.984,0.376,1.16,9.033,4.333
0.028,-0.98,0.378,0.549,8.789,4.639
0.028,-0.973,0.376,-0.427,9.033,5.554
0.028,-0.967,0.378,-1.221,9.399,6.775
0.031,-0.965,0.381,-1.038,9.399,7.446
0.031,-0.969,0.378,-0.732,9.216,7.69
0.029,-0.976,0.378,-0.061,9.216,7.935
0.027,-0.984,0.382,0.305,9.155,7.935
0.032,-0.987,0.384,0.183,9.399,8.179
0.033,-0.996,0.383,0.61,9.766,9.155
0.029,-1.004,0.38,1.221,9.644,10.193
0.034,-1.021,0.381,-0.061,9.644,11.353
0.039,-1.036,0.389,-2.197,9.827,12.634
0.037,-1.045,0.403,-4.028,9.888,14.404
0.033,-1.039,0.413,-5.005,9.583,16.418
0.037,-1.036,0.415,-5.676,9.583,18.005
0.107,-1.801,0.583,-200.012,26.001,31.555
0.076,-1.762,0.568,-223.083,28.503,28.931
0.022,-1.675,0.533,-246.033,36.133,28.076
-0.028,-1.543,0.505,-269.287,44.373,30.823
-0.062,-1.408,0.462,-287.415,51.331,35.278
-0.106,-1.275,0.406,-298.889,59.082,40.771
